candidate_id,age,gender,race,education_level,years_experience,skills_score,interview_score,referral,department,location,disability_status,veteran_status,hired
105911,37,Female,Hispanic,Bachelors,8,74,7,No,HR,Austin,None,No,No
105912,35,Male,White,High School,10,79,7,Yes,Engineering,San Francisco,None,No,Yes
105913,22,Male,White,Masters,13,100,4,No,Operations,Chicago,None,No,Yes
105914,37,Male,White,Bachelors,12,74,5,No,Engineering,Remote,None,No,No
105915,25,Male,White,High School,8,69,6,No,Engineering,Austin,None,No,Yes
105916,55,Male,White,High School,26,87,5,No,HR,San Francisco,None,No,No
105917,45,Male,Hispanic,High School,5,73,2,No,Sales,Austin,None,No,Yes
105918,31,Male,Black,Bachelors,2,100,4,Yes,Marketing,Remote,None,No,Yes
105919,54,Male,Hispanic,Masters,22,47,7,Yes,Sales,San Francisco,None,No,No
105920,35,Female,White,Bachelors,12,100,10,No,Operations,Austin,Cognitive,No,Yes
105921,38,Male,Hispanic,Bachelors,16,71,4,No,Engineering,New York,None,No,No
105922,51,Male,Hispanic,Masters,16,67,9,No,Operations,San Francisco,Physical,No,No
105923,34,Male,Asian,High School,23,72,5,Yes,Sales,Remote,None,No,Yes
105924,22,Male,Hispanic,Bachelors,15,46,7,No,Finance,Austin,None,No,No
105925,25,Male,Hispanic,Bachelors,8,82,6,No,Marketing,New York,None,No,No
105926,48,Male,Other,Bachelors,14,52,5,No,HR,Chicago,None,No,Yes
105927,61,Female,White,Bachelors,25,50,7,No,Sales,Chicago,None,No,Yes
105928,45,Male,Other,High School,1,85,7,No,Sales,Austin,None,No,No
105929,57,Male,White,High School,7,94,8,Yes,Engineering,Chicago,Physical,No,No
105930,29,Male,White,Masters,6,97,9,No,Engineering,New York,None,No,Yes
105931,61,Female,Hispanic,Bachelors,9,81,9,Yes,Sales,Chicago,Cognitive,No,No
105932,56,Female,Hispanic,Bachelors,11,93,3,No,Engineering,Remote,None,No,Yes
105933,37,Male,Black,Masters,12,88,5,Yes,Sales,San Francisco,None,Yes,Yes
105934,58,Female,White,Bachelors,21,64,6,No,Operations,New York,None,No,Yes
105935,62,Male,Other,High School,25,75,7,No,Sales,San Francisco,None,No,Yes
105936,43,Female,Asian,Masters,12,65,2,No,Operations,New York,None,No,No
105937,53,Male,White,Bachelors,20,82,2,No,Operations,Chicago,None,No,No
105938,59,Male,White,Masters,16,96,8,Yes,Engineering,Austin,None,No,No
105939,47,Non-binary,Hispanic,Bachelors,0,50,7,No,Operations,San Francisco,None,No,Yes
105940,43,Female,Black,Bachelors,11,58,5,No,Finance,Austin,None,No,No
105941,28,Male,Other,Masters,6,48,6,No,Marketing,Remote,None,No,No
105942,58,Female,White,Masters,13,65,7,No,Marketing,San Francisco,None,No,Yes
105943,45,Female,Hispanic,Masters,1,70,3,No,Marketing,Remote,None,No,Yes
105944,46,Female,Other,High School,1,46,4,No,Marketing,Chicago,None,No,No
105945,27,Female,Hispanic,Masters,24,57,8,No,Finance,New York,None,No,No
105946,25,Male,Hispanic,Bachelors,20,55,6,No,HR,Austin,None,No,No
105947,55,Male,Black,Masters,6,71,9,Yes,HR,Remote,None,No,Yes
105948,37,Male,Black,Masters,18,86,3,Yes,Operations,Remote,None,Yes,Yes
105949,38,Male,Hispanic,PhD,23,33,7,Yes,Engineering,Remote,None,No,No
105950,58,Male,White,PhD,29,61,5,No,Marketing,Chicago,None,No,Yes
105951,59,Female,Other,Bachelors,6,40,4,Yes,Engineering,New York,None,No,No
105952,51,Female,Other,Masters,20,61,9,No,Finance,New York,None,No,Yes
105953,55,Female,Black,High School,17,31,3,No,Engineering,Chicago,None,No,No
105954,48,Male,Black,Masters,13,65,9,No,Operations,Austin,None,No,Yes
105955,34,Female,White,High School,3,50,6,Yes,Engineering,New York,None,No,Yes
105956,31,Female,Hispanic,Bachelors,6,55,8,No,Engineering,Chicago,None,No,No
105957,50,Male,White,Bachelors,10,65,6,No,Finance,Remote,None,No,Yes
105958,53,Female,Hispanic,Masters,28,37,7,Yes,Finance,Remote,None,No,Yes
105959,25,Female,Black,Masters,28,90,5,No,Marketing,Chicago,None,No,No
105960,29,Male,Asian,High School,11,81,7,No,Engineering,San Francisco,None,No,Yes
105961,26,Female,Hispanic,PhD,25,64,7,Yes,Engineering,Austin,None,Yes,No
105962,24,Male,White,Masters,6,66,10,No,Sales,Chicago,None,No,Yes
105963,25,Male,White,Bachelors,19,69,10,No,HR,Chicago,None,No,Yes
105964,52,Male,White,PhD,20,31,3,Yes,HR,Austin,None,No,Yes
105965,53,Male,Other,Bachelors,20,55,9,No,Finance,Remote,None,Yes,No
105966,48,Male,White,High School,9,70,5,No,Marketing,Austin,None,No,Yes
105967,59,Female,White,Bachelors,17,51,7,No,Sales,Remote,None,No,No
105968,43,Female,Hispanic,High School,1,70,10,No,HR,New York,Sensory,No,No
105969,48,Female,White,Masters,12,45,6,No,Engineering,New York,None,No,No
105970,53,Male,White,High School,2,77,6,No,Marketing,Chicago,Sensory,No,No
105971,56,Male,White,Bachelors,24,64,5,Yes,Finance,Austin,None,No,Yes
105972,33,Female,White,Masters,22,59,9,Yes,Sales,Austin,None,No,Yes
105973,23,Male,White,Bachelors,1,61,3,Yes,Finance,New York,None,No,No
105974,35,Male,Hispanic,Masters,23,55,7,No,Engineering,Austin,Cognitive,No,No
105975,23,Female,Hispanic,Bachelors,4,60,6,No,Marketing,Austin,None,No,No
105976,32,Female,White,High School,9,49,6,No,Finance,San Francisco,None,No,Yes
105977,29,Female,White,Bachelors,4,93,8,No,Operations,Chicago,Sensory,No,No
105978,49,Female,Asian,Masters,29,67,7,No,Finance,New York,None,No,Yes
105979,55,Female,Other,PhD,2,83,4,No,Engineering,New York,None,No,Yes
105980,37,Male,Black,Bachelors,6,63,7,No,Operations,Remote,None,No,Yes
105981,49,Male,Hispanic,High School,9,45,5,No,Engineering,Remote,None,No,Yes
105982,49,Male,Black,PhD,13,65,6,Yes,Operations,Chicago,None,No,No
105983,46,Male,White,Masters,4,37,8,Yes,Operations,New York,Physical,No,Yes
105984,24,Female,White,High School,9,82,6,No,Finance,San Francisco,None,No,Yes
105985,45,Female,White,PhD,20,77,4,Yes,Operations,Chicago,None,No,Yes
105986,36,Female,White,Bachelors,8,34,5,No,Sales,New York,None,No,No
105987,23,Male,White,Bachelors,23,82,7,No,Marketing,Remote,None,No,Yes
105988,59,Male,White,High School,18,66,5,No,Engineering,Chicago,None,No,Yes
105989,35,Male,White,Bachelors,28,54,4,No,Sales,Austin,Sensory,No,Yes
105990,48,Male,Black,Bachelors,5,79,8,No,Sales,San Francisco,None,No,No
105991,28,Male,Black,Bachelors,2,52,8,No,Sales,Chicago,None,No,Yes
105992,50,Female,White,Bachelors,26,79,3,No,Marketing,Chicago,None,No,No
105993,47,Female,White,High School,29,63,7,Yes,Engineering,San Francisco,None,No,No
105994,41,Female,Hispanic,Bachelors,26,39,6,No,Finance,Remote,None,No,Yes
105995,27,Male,White,Bachelors,19,56,6,No,Sales,Chicago,None,No,No
105996,56,Male,White,Bachelors,20,66,6,No,Sales,Chicago,None,No,Yes
105997,42,Female,Hispanic,Bachelors,22,42,7,No,Marketing,San Francisco,None,No,Yes
105998,22,Female,White,Masters,23,58,5,Yes,Operations,Remote,None,No,No
105999,50,Male,Black,Masters,14,88,7,No,Engineering,Austin,Sensory,No,Yes
106000,46,Female,White,Bachelors,28,73,10,Yes,Finance,Austin,None,No,Yes
106001,23,Male,Hispanic,Bachelors,13,81,5,No,Finance,Remote,None,No,No
106002,33,Female,Black,Masters,23,52,5,Yes,HR,San Francisco,None,No,No
106003,52,Male,Black,Bachelors,8,43,10,No,Engineering,Chicago,None,No,Yes
106004,26,Male,Black,PhD,15,73,9,No,Finance,Chicago,Physical,No,No
106005,53,Female,Black,Masters,13,43,7,No,HR,Chicago,None,No,No
106006,54,Male,Black,High School,9,35,7,No,Finance,San Francisco,None,No,Yes
106007,39,Male,White,High School,7,61,7,No,Marketing,Austin,None,No,Yes
106008,22,Male,White,Bachelors,30,85,5,No,Operations,New York,None,No,No
106009,50,Female,White,Bachelors,20,64,9,No,Sales,Austin,None,No,Yes
106010,22,Female,White,PhD,15,33,7,Yes,Sales,Chicago,None,No,No
106011,22,Male,White,Masters,2,65,5,No,Marketing,San Francisco,None,Yes,No
106012,39,Male,Black,PhD,29,71,8,Yes,Operations,San Francisco,None,No,Yes
106013,26,Male,White,Bachelors,7,69,7,No,HR,Chicago,None,No,No
106014,57,Female,White,Bachelors,23,60,4,Yes,Sales,Chicago,None,No,No
106015,46,Male,Black,Masters,8,37,9,No,HR,Remote,None,No,Yes
106016,45,Non-binary,White,Bachelors,2,56,8,No,Finance,Chicago,None,No,No
106017,59,Female,Asian,Bachelors,5,84,2,No,Marketing,Chicago,None,No,Yes
106018,33,Male,White,PhD,8,56,5,Yes,Engineering,Austin,None,No,No
106019,61,Female,Other,Bachelors,2,62,10,Yes,Marketing,San Francisco,None,No,No
106020,29,Male,White,Masters,9,45,7,No,Finance,New York,None,No,No
106021,39,Male,White,High School,14,54,5,Yes,HR,San Francisco,None,Yes,No
106022,27,Female,Asian,High School,4,67,6,No,Sales,San Francisco,None,No,Yes
106023,48,Female,Hispanic,Masters,25,87,6,No,HR,New York,None,No,Yes
106024,62,Male,White,High School,23,71,10,No,HR,Chicago,Sensory,No,No
106025,49,Female,White,High School,24,23,3,No,Finance,Chicago,None,No,Yes
106026,34,Male,Hispanic,Bachelors,28,34,4,No,Marketing,Remote,Sensory,No,Yes
106027,38,Male,Hispanic,Masters,12,45,6,Yes,Engineering,San Francisco,None,No,Yes
106028,35,Female,White,PhD,24,72,9,Yes,Finance,San Francisco,None,No,Yes
106029,32,Male,White,Bachelors,16,51,7,No,Operations,New York,None,No,Yes
106030,61,Male,Hispanic,PhD,14,47,4,Yes,Marketing,San Francisco,None,No,No
106031,61,Male,Black,Bachelors,21,52,5,No,Finance,Remote,None,No,Yes
106032,60,Male,White,High School,13,53,7,No,Operations,New York,None,No,Yes
106033,51,Male,White,Bachelors,22,79,8,Yes,HR,New York,None,No,Yes
106034,62,Female,White,Bachelors,23,58,9,No,Marketing,Austin,None,No,No
106035,39,Female,White,PhD,12,73,6,No,Engineering,Austin,None,No,No
106036,53,Female,White,Bachelors,16,65,5,Yes,Operations,Austin,None,No,No
106037,40,Female,Hispanic,High School,28,88,2,No,Engineering,New York,None,No,No
106038,54,Female,White,Masters,2,70,2,No,HR,Chicago,None,No,Yes
106039,44,Male,Hispanic,Masters,28,31,7,Yes,Operations,San Francisco,None,No,Yes
106040,29,Female,White,Masters,1,20,6,No,Sales,Austin,None,No,No
106041,38,Male,White,Bachelors,18,55,7,No,Operations,Chicago,None,No,No
106042,27,Non-binary,White,Masters,5,84,10,No,Engineering,San Francisco,None,No,Yes
106043,55,Female,Black,Masters,13,49,10,No,Sales,Chicago,None,Yes,Yes
106044,55,Female,White,Bachelors,29,49,1,No,Finance,Austin,None,No,Yes
106045,58,Male,White,Bachelors,24,52,4,No,Marketing,New York,None,No,No
106046,41,Female,Black,Bachelors,17,91,6,No,Finance,New York,None,No,No
106047,24,Male,Black,Masters,21,100,9,No,Finance,Chicago,None,No,Yes
106048,51,Female,White,Masters,18,75,9,No,HR,Chicago,None,No,Yes
106049,42,Female,White,Bachelors,18,77,5,No,Marketing,Austin,Physical,Yes,Yes
106050,51,Male,Asian,High School,10,72,10,No,Operations,Remote,None,No,No
106051,38,Female,White,Masters,10,81,3,No,Sales,New York,None,No,Yes
106052,44,Male,Hispanic,High School,30,37,10,No,Sales,New York,None,No,Yes
106053,34,Female,Black,PhD,29,61,3,Yes,Engineering,Austin,None,No,Yes
106054,51,Non-binary,Hispanic,Bachelors,8,98,6,No,Engineering,San Francisco,None,No,No
106055,48,Male,White,Masters,3,79,8,No,Sales,Chicago,None,No,Yes
106056,41,Female,White,High School,4,77,6,No,Sales,New York,None,No,Yes
106057,36,Male,Other,High School,13,63,9,No,Engineering,New York,None,No,Yes
106058,22,Male,Black,High School,5,74,7,No,Engineering,Austin,None,No,No
106059,49,Female,Hispanic,Bachelors,26,52,10,No,Engineering,New York,None,No,No
106060,50,Male,Hispanic,Masters,19,54,5,No,HR,New York,None,No,Yes
106061,48,Male,Black,Bachelors,0,37,5,Yes,HR,Remote,None,No,No
106062,43,Male,White,Masters,26,82,10,No,Engineering,San Francisco,None,No,Yes
106063,58,Female,Asian,PhD,28,100,6,No,Sales,Remote,None,No,No
106064,49,Female,Black,Bachelors,11,90,10,No,Finance,Chicago,None,No,Yes
106065,29,Male,White,High School,21,55,7,No,Marketing,Remote,None,Yes,No
106066,40,Male,White,PhD,26,86,7,No,HR,Remote,None,No,Yes
106067,48,Male,Asian,High School,16,56,5,No,HR,New York,None,No,No
106068,22,Female,Hispanic,Bachelors,25,69,9,Yes,Sales,Chicago,None,No,No
106069,43,Male,Other,Bachelors,26,69,10,No,Operations,New York,None,No,Yes
106070,42,Female,White,Masters,22,83,7,No,Operations,Austin,None,No,Yes
106071,48,Female,White,High School,14,24,4,Yes,Engineering,Austin,None,Yes,Yes
106072,43,Female,Asian,High School,18,56,10,No,Engineering,New York,None,No,No
106073,58,Female,Asian,Bachelors,22,70,6,No,Sales,New York,None,No,No
106074,62,Male,Hispanic,Masters,2,84,4,No,HR,Chicago,None,No,No
106075,24,Female,White,PhD,7,72,10,No,Finance,Austin,None,No,Yes
106076,61,Male,Black,High School,17,31,8,Yes,Marketing,New York,None,No,No
106077,61,Male,White,High School,28,86,6,No,HR,Austin,None,No,Yes
106078,42,Male,White,Bachelors,17,80,5,No,Marketing,Chicago,None,No,Yes
106079,53,Female,White,Masters,29,72,4,No,Marketing,Austin,None,No,Yes
106080,44,Male,Asian,Bachelors,3,69,5,No,Marketing,Remote,None,No,No
106081,35,Male,Hispanic,Bachelors,23,58,6,No,Sales,Austin,None,No,No
106082,28,Male,Hispanic,High School,10,73,7,No,Operations,Remote,None,No,No
106083,23,Male,Asian,Bachelors,23,41,10,Yes,Marketing,San Francisco,None,Yes,Yes
106084,52,Male,Hispanic,Bachelors,22,72,7,No,Engineering,Austin,None,No,No
106085,33,Male,White,Bachelors,30,69,7,No,Sales,Austin,None,No,Yes
106086,37,Female,White,Bachelors,1,98,6,No,Operations,San Francisco,None,No,No
106087,23,Male,Hispanic,Masters,22,47,10,No,Engineering,New York,None,No,No
106088,27,Male,Asian,High School,29,65,8,No,Marketing,San Francisco,None,No,Yes
106089,58,Male,White,PhD,30,64,7,No,Engineering,San Francisco,None,No,Yes
106090,58,Male,White,Bachelors,25,80,7,Yes,Marketing,Austin,None,No,No
106091,62,Female,Asian,Masters,19,51,6,No,Sales,San Francisco,None,No,Yes
106092,51,Female,White,High School,1,67,3,Yes,Sales,New York,None,No,No
106093,55,Male,White,Masters,22,48,6,No,Engineering,Remote,None,No,No
106094,27,Male,Hispanic,Masters,10,79,6,No,Marketing,San Francisco,None,No,No
106095,62,Male,Asian,PhD,18,63,7,Yes,Operations,Austin,None,No,No
106096,38,Male,Hispanic,PhD,5,79,5,No,Engineering,San Francisco,None,No,Yes
106097,54,Male,Black,Bachelors,17,38,4,Yes,Finance,Remote,None,No,No
106098,41,Male,Black,Bachelors,10,77,7,No,Sales,Austin,None,No,Yes
106099,36,Male,White,Bachelors,28,84,8,No,Operations,San Francisco,None,No,Yes
106100,23,Male,White,Masters,4,49,5,No,Operations,New York,None,No,No
106101,50,Male,White,High School,9,66,7,No,Finance,New York,None,No,Yes
106102,57,Male,Hispanic,High School,11,52,9,No,Marketing,Remote,None,No,No
106103,54,Male,Asian,Masters,5,67,3,No,Sales,Remote,None,No,No
106104,54,Male,Black,Bachelors,24,67,5,Yes,Sales,Chicago,None,No,No
106105,23,Male,White,Masters,18,87,10,No,Finance,Remote,None,No,Yes
106106,28,Female,Black,PhD,3,37,8,No,Engineering,Austin,None,No,No
106107,29,Female,Black,Masters,20,36,7,Yes,Operations,New York,None,No,Yes
106108,62,Female,Black,High School,6,83,6,No,HR,San Francisco,None,No,No
106109,33,Male,Asian,Bachelors,9,100,7,No,HR,Remote,None,Yes,Yes
106110,43,Male,Asian,Bachelors,2,69,7,No,Operations,Austin,None,No,Yes
106111,55,Female,White,PhD,1,56,5,No,Sales,San Francisco,None,No,No
106112,49,Female,White,PhD,22,54,9,No,Operations,Austin,None,No,Yes
106113,36,Female,Black,Masters,15,70,1,No,Operations,Austin,None,No,No
106114,23,Female,White,Masters,3,98,6,No,Engineering,San Francisco,None,No,Yes
106115,31,Female,White,Bachelors,14,49,8,No,Engineering,Austin,None,No,No
106116,62,Male,Black,Masters,25,77,6,No,Finance,San Francisco,None,No,Yes
106117,43,Male,White,High School,23,50,6,Yes,Sales,Austin,None,No,Yes
106118,33,Male,White,High School,26,83,7,No,Sales,Remote,None,No,Yes
106119,57,Male,Hispanic,PhD,23,77,7,No,Operations,New York,Physical,No,Yes
106120,42,Female,White,High School,21,44,6,No,Marketing,New York,None,No,No
106121,62,Female,White,Masters,24,51,7,No,Operations,Austin,None,Yes,No
106122,62,Male,Hispanic,Bachelors,2,56,5,No,Finance,San Francisco,None,No,Yes
106123,36,Male,White,Bachelors,23,52,7,No,Engineering,Chicago,None,No,Yes
106124,32,Male,White,PhD,14,82,5,No,Sales,New York,None,No,No
106125,60,Female,Asian,Masters,15,35,5,No,Sales,San Francisco,Sensory,No,No
106126,25,Non-binary,White,Masters,21,52,6,Yes,HR,Austin,None,No,Yes
106127,49,Male,Black,Bachelors,14,50,5,No,Sales,Remote,Physical,No,No
106128,31,Male,Other,Masters,30,74,7,No,Engineering,Remote,None,No,Yes
106129,58,Male,White,Masters,1,57,8,No,Marketing,San Francisco,None,No,Yes
106130,51,Female,White,High School,11,97,6,Yes,Sales,Remote,None,No,No
106131,32,Male,Black,High School,12,51,1,Yes,HR,Austin,None,No,No
106132,31,Female,Hispanic,High School,17,40,9,No,Finance,Chicago,None,No,Yes
106133,26,Male,White,Bachelors,6,76,3,No,Finance,Remote,None,No,Yes
106134,26,Female,Black,Bachelors,29,53,5,No,Sales,Remote,None,No,No
106135,57,Male,White,Bachelors,6,85,7,Yes,Finance,Remote,None,No,Yes
106136,60,Female,Asian,High School,6,48,6,No,Engineering,Chicago,None,Yes,No
106137,34,Female,White,Bachelors,2,67,8,Yes,Marketing,Chicago,None,No,No
106138,49,Male,Hispanic,High School,27,99,8,No,HR,San Francisco,None,No,Yes
106139,58,Male,Black,Masters,5,73,7,No,Finance,Remote,Cognitive,No,No
106140,52,Non-binary,White,Bachelors,2,52,6,No,Engineering,New York,None,No,No
106141,34,Male,Black,Bachelors,24,71,9,No,Marketing,San Francisco,None,No,Yes
106142,57,Non-binary,Black,Bachelors,15,74,3,No,Operations,San Francisco,None,No,No
106143,24,Female,White,PhD,5,83,5,No,Marketing,San Francisco,None,No,No
106144,55,Female,White,High School,18,73,6,No,Sales,New York,None,No,Yes
106145,41,Female,Other,Masters,6,69,5,No,Operations,Remote,None,No,No
106146,59,Female,White,Bachelors,21,46,5,No,HR,New York,None,No,No
106147,43,Male,White,Bachelors,15,100,7,No,HR,Remote,None,No,Yes
106148,33,Male,Hispanic,High School,29,54,6,No,HR,San Francisco,None,No,No
106149,25,Male,Asian,Bachelors,13,61,10,Yes,Finance,Austin,None,No,Yes
106150,60,Female,White,PhD,7,95,9,No,Engineering,New York,None,No,Yes
106151,56,Male,Other,Bachelors,5,67,5,Yes,HR,Austin,Sensory,Yes,Yes
106152,47,Male,Black,PhD,24,59,8,No,Engineering,Austin,None,No,Yes
106153,25,Male,White,Bachelors,11,73,6,No,HR,San Francisco,None,No,Yes
106154,38,Female,White,Bachelors,0,32,10,No,Marketing,San Francisco,None,No,No
106155,36,Female,White,Masters,28,42,6,No,Operations,New York,None,No,Yes
106156,34,Male,Asian,Masters,29,68,9,No,Finance,Austin,None,No,Yes
106157,59,Female,White,Masters,1,59,6,No,Finance,Chicago,None,No,No
106158,23,Male,Black,High School,28,75,7,No,HR,Austin,None,No,No
106159,57,Female,White,High School,0,48,5,No,Sales,Remote,None,No,No
106160,50,Male,Asian,High School,8,84,9,No,Marketing,San Francisco,None,No,Yes
106161,47,Female,Hispanic,High School,2,64,4,No,HR,New York,None,No,No
106162,40,Female,Hispanic,Masters,14,96,5,No,HR,Austin,None,No,Yes
106163,54,Female,Asian,Masters,12,50,10,No,Operations,Austin,None,Yes,No
106164,62,Non-binary,White,Bachelors,7,54,4,Yes,Sales,Chicago,None,No,Yes
106165,35,Male,White,Bachelors,4,58,7,No,Finance,Chicago,None,Yes,No
106166,26,Female,White,PhD,17,67,8,No,Finance,Chicago,None,No,Yes
106167,24,Male,Asian,High School,1,93,8,No,Finance,New York,None,No,Yes
106168,33,Male,White,Masters,19,75,8,No,Finance,Chicago,None,No,Yes
106169,44,Female,Black,Bachelors,22,55,5,No,Marketing,Remote,None,No,No
106170,51,Male,White,High School,6,68,5,No,Marketing,San Francisco,None,No,Yes
106171,58,Male,White,PhD,30,49,5,Yes,Operations,San Francisco,None,No,Yes
106172,60,Male,White,High School,5,73,1,No,Marketing,San Francisco,None,No,No
106173,35,Female,Asian,High School,28,41,6,No,Sales,Austin,None,No,No
106174,47,Female,White,High School,28,49,10,No,Finance,New York,None,No,Yes
106175,62,Male,White,Bachelors,16,54,6,No,HR,Remote,None,Yes,Yes
106176,36,Female,White,Masters,5,91,9,No,Operations,Austin,None,No,Yes
106177,32,Male,White,PhD,6,95,5,No,Operations,Chicago,None,No,Yes
106178,30,Male,Black,High School,10,70,7,Yes,HR,Austin,None,No,No
106179,38,Female,White,Bachelors,9,92,9,No,Operations,Austin,None,No,Yes
106180,22,Male,White,Masters,15,64,9,No,Operations,New York,None,No,Yes
106181,51,Male,Hispanic,Bachelors,6,53,8,Yes,Operations,New York,None,No,Yes
106182,50,Female,Hispanic,Bachelors,3,81,6,Yes,Engineering,Remote,None,No,No
106183,40,Female,White,High School,30,100,7,No,Finance,Austin,None,No,Yes
106184,52,Male,White,Masters,6,46,4,Yes,Finance,Chicago,None,No,No
106185,51,Male,Other,Bachelors,15,68,5,Yes,Finance,New York,None,No,No
106186,25,Non-binary,White,High School,15,44,7,No,Sales,Remote,None,No,Yes
106187,25,Male,White,Bachelors,24,58,8,No,HR,San Francisco,None,No,No
106188,50,Non-binary,White,Bachelors,14,53,6,No,Operations,Austin,None,No,No
