Gender,Age,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Religion,Caste_Category,loan_approved
Male,61,No,1,Graduate,No,1000,0,77,120,Unknown,Urban,Muslim,OBC,Rejected
Male,55,No,0,Graduate,No,11726,0,104,300,Clear,Rural,Muslim,SC,Approved
Female,56,Yes,0,Graduate,No,3132,4010,103,300,Clear,Urban,Muslim,General,Approved
Male,36,No,1,Graduate,No,2504,0,217,60,Unknown,Urban,Muslim,General,Approved
Male,47,Yes,2,Graduate,No,8940,2768,92,360,Clear,Rural,Hindu,ST,Rejected
Male,43,No,3+,Graduate,No,19901,0,210,240,Defaulted,Rural,Muslim,SC,Approved
Male,64,Yes,1,Graduate,No,13038,1046,199,240,Clear,Urban,Hindu,SC,Approved
Male,27,Yes,3+,Graduate,No,4425,32,184,360,Clear,Semiurban,Hindu,General,Approved
Female,60,No,0,Not_Graduate,No,4250,0,281,300,Defaulted,Semiurban,Hindu,OBC,Rejected
Female,59,Yes,3+,Graduate,No,7653,1285,164,360,Clear,Semiurban,Muslim,OBC,Rejected
Male,21,No,0,Graduate,Yes,10621,0,84,360,Clear,Rural,Christian,SC,Approved
Male,38,No,0,Graduate,No,4820,0,244,180,Clear,Urban,Sikh,General,Approved
Female,52,No,0,Graduate,No,5585,0,163,120,Clear,Semiurban,Hindu,ST,Rejected
Female,45,Yes,2,Not_Graduate,No,3817,2192,31,60,Unknown,Rural,Sikh,General,Rejected
Male,33,Yes,1,Not_Graduate,No,4343,4962,111,240,Clear,Rural,Hindu,OBC,Approved
Male,34,No,3+,Graduate,No,9474,0,130,240,Clear,Rural,Muslim,SC,Approved
Male,23,No,3+,Graduate,No,7373,0,155,180,Clear,Rural,Hindu,OBC,Approved
Male,57,No,1,Graduate,No,11732,0,144,120,Unknown,Semiurban,Hindu,General,Approved
Male,30,Yes,3+,Graduate,No,8142,902,172,360,Clear,Urban,Hindu,General,Approved
Male,53,No,2,Graduate,No,1000,0,129,60,Clear,Rural,Hindu,OBC,Approved
Male,39,Yes,2,Graduate,No,5678,1854,104,60,Defaulted,Semiurban,Hindu,General,Approved
Male,31,No,2,Graduate,No,5543,0,169,300,Clear,Rural,Hindu,ST,Rejected
Female,52,Yes,1,Graduate,No,6402,938,126,180,Clear,Urban,Muslim,OBC,Approved
Male,34,No,1,Not_Graduate,No,10703,0,151,180,Clear,Urban,Hindu,OBC,Approved
Male,22,No,3+,Graduate,No,5943,0,187,180,Clear,Semiurban,Hindu,OBC,Rejected
Female,37,No,3+,Graduate,No,9367,0,186,60,Clear,Urban,Hindu,ST,Approved
Male,61,Yes,0,Graduate,No,6102,2669,103,240,Clear,Urban,Sikh,SC,Approved
Male,62,Yes,0,Not_Graduate,No,5227,1540,26,60,Clear,Semiurban,Muslim,SC,Approved
Male,28,Yes,0,Graduate,No,9601,1040,25,360,Defaulted,Urban,Hindu,OBC,Approved
Female,30,No,0,Graduate,Yes,4297,0,200,120,Clear,Semiurban,Christian,General,Approved
Male,39,Yes,2,Graduate,No,7324,835,47,120,Defaulted,Rural,Sikh,General,Approved
Female,51,Yes,3+,Graduate,No,9639,1637,49,360,Clear,Semiurban,Muslim,ST,Approved
Female,29,Yes,1,Not_Graduate,No,5760,0,120,360,Unknown,Rural,Hindu,General,Approved
Male,40,Yes,0,Graduate,No,10712,4569,127,300,Clear,Rural,Muslim,OBC,Approved
Male,60,Yes,3+,Not_Graduate,Yes,11923,548,259,300,Unknown,Semiurban,Hindu,ST,Rejected
Other,65,No,2,Graduate,No,4453,0,76,180,Clear,Urban,Hindu,General,Approved
Female,61,No,1,Graduate,No,7357,0,53,360,Clear,Urban,Other,General,Approved
Female,47,No,0,Graduate,No,8616,0,134,300,Clear,Semiurban,Sikh,OBC,Rejected
Female,25,Yes,2,Graduate,No,4049,2849,149,60,Unknown,Urban,Hindu,ST,Rejected
Male,59,Yes,1,Not_Graduate,No,4149,1551,97,240,Unknown,Semiurban,Muslim,SC,Approved
Male,36,No,0,Graduate,Yes,9227,0,77,60,Clear,Urban,Hindu,OBC,Approved
Male,39,Yes,0,Graduate,No,11337,1604,173,360,Clear,Urban,Hindu,SC,Rejected
Male,39,Yes,1,Graduate,No,8510,2464,200,180,Defaulted,Urban,Hindu,OBC,Approved
Other,54,Yes,3+,Graduate,No,5997,2683,310,360,Defaulted,Rural,Hindu,OBC,Rejected
Male,57,Yes,2,Graduate,No,3711,669,225,120,Unknown,Rural,Muslim,SC,Approved
Female,54,No,2,Not_Graduate,No,5763,0,127,360,Clear,Semiurban,Hindu,ST,Approved
Male,35,Yes,1,Graduate,No,15143,1934,72,240,Defaulted,Semiurban,Christian,SC,Rejected
Female,64,No,3+,Not_Graduate,No,4659,0,188,240,Defaulted,Urban,Hindu,ST,Rejected
Male,65,No,0,Graduate,No,5546,0,176,360,Clear,Urban,Christian,OBC,Approved
Male,54,Yes,2,Graduate,No,4409,2485,151,240,Unknown,Rural,Hindu,General,Approved
Male,25,Yes,1,Not_Graduate,No,6548,0,20,120,Defaulted,Rural,Muslim,General,Rejected
Male,48,Yes,1,Graduate,No,4418,808,55,60,Clear,Semiurban,Christian,OBC,Approved
Female,31,No,1,Not_Graduate,No,1000,0,296,120,Unknown,Semiurban,Christian,OBC,Rejected
Female,53,Yes,0,Graduate,No,9649,3968,147,60,Defaulted,Rural,Hindu,General,Rejected
Female,23,No,0,Graduate,No,4630,0,232,300,Unknown,Semiurban,Hindu,SC,Rejected
Male,53,Yes,3+,Not_Graduate,No,3748,2855,218,60,Clear,Rural,Hindu,General,Approved
Male,21,No,1,Not_Graduate,No,8504,0,123,240,Defaulted,Rural,Hindu,ST,Rejected
Other,28,Yes,3+,Not_Graduate,No,4199,2950,291,120,Clear,Semiurban,Christian,OBC,Rejected
Female,55,No,3+,Not_Graduate,Yes,1000,0,174,360,Defaulted,Urban,Hindu,OBC,Rejected
Male,30,No,3+,Graduate,No,13370,0,27,240,Clear,Urban,Hindu,General,Approved
Male,26,Yes,1,Graduate,Yes,12200,4025,103,60,Clear,Urban,Hindu,SC,Rejected
Male,26,Yes,0,Graduate,No,9506,3460,59,360,Clear,Semiurban,Muslim,General,Approved
Female,47,Yes,3+,Not_Graduate,No,5280,3706,194,360,Clear,Semiurban,Hindu,OBC,Approved
Female,38,Yes,0,Not_Graduate,No,3968,1175,187,180,Clear,Rural,Muslim,SC,Rejected
Other,44,Yes,2,Graduate,No,1470,3667,47,120,Clear,Semiurban,Hindu,OBC,Approved
Male,62,Yes,1,Graduate,No,4087,387,195,240,Clear,Semiurban,Hindu,OBC,Rejected
Male,38,Yes,3+,Graduate,No,1000,2619,185,240,Unknown,Semiurban,Muslim,OBC,Rejected
Male,47,Yes,0,Not_Graduate,No,3738,1642,172,180,Clear,Urban,Hindu,SC,Approved
Female,25,No,1,Graduate,No,9643,0,105,240,Clear,Rural,Hindu,SC,Approved
Female,24,No,1,Graduate,No,3275,0,140,60,Clear,Semiurban,Muslim,General,Approved
Male,61,Yes,0,Graduate,No,9419,2656,70,240,Unknown,Semiurban,Muslim,SC,Rejected
Male,36,Yes,2,Graduate,No,9564,3953,316,360,Clear,Semiurban,Muslim,ST,Rejected
Male,57,Yes,2,Graduate,No,4701,3652,145,180,Clear,Rural,Muslim,General,Approved
Female,58,Yes,0,Graduate,No,9846,3350,81,240,Clear,Rural,Hindu,SC,Approved
Male,61,No,3+,Graduate,No,2702,0,165,360,Defaulted,Semiurban,Hindu,OBC,Rejected
Male,63,Yes,2,Not_Graduate,No,1000,122,296,120,Clear,Urban,Muslim,OBC,Rejected
Male,45,Yes,0,Graduate,No,14060,1496,144,240,Clear,Urban,Hindu,SC,Rejected
Male,49,No,0,Graduate,No,1000,0,215,360,Clear,Rural,Hindu,OBC,Approved
Male,65,Yes,0,Not_Graduate,No,8416,631,20,120,Clear,Urban,Muslim,ST,Approved
Male,30,No,1,Graduate,No,7112,0,188,180,Defaulted,Semiurban,Hindu,OBC,Rejected
Male,30,No,2,Graduate,Yes,5204,0,113,60,Unknown,Urban,Hindu,ST,Approved
Female,59,No,2,Graduate,No,6144,0,194,240,Defaulted,Rural,Muslim,ST,Rejected
Male,40,Yes,3+,Graduate,Yes,5222,62,166,120,Clear,Semiurban,Hindu,General,Approved
Male,62,No,2,Graduate,No,9643,0,116,240,Clear,Semiurban,Muslim,OBC,Approved
Male,39,Yes,2,Not_Graduate,No,6811,2020,131,240,Clear,Rural,Muslim,General,Approved
Male,27,Yes,2,Graduate,Yes,12537,2335,89,180,Clear,Semiurban,Muslim,General,Rejected
Female,53,No,2,Not_Graduate,No,5429,0,119,120,Clear,Semiurban,Hindu,General,Approved
Female,26,Yes,0,Graduate,No,6214,1488,99,360,Clear,Urban,Christian,OBC,Approved
Female,57,Yes,0,Not_Graduate,No,1000,774,258,60,Unknown,Urban,Hindu,ST,Rejected
Female,53,Yes,3+,Not_Graduate,No,4470,4091,252,360,Clear,Semiurban,Hindu,SC,Approved
Male,34,No,2,Not_Graduate,No,7410,0,60,60,Clear,Semiurban,Other,ST,Rejected
Female,55,Yes,1,Not_Graduate,No,1000,55,85,360,Clear,Urban,Muslim,OBC,Approved
Male,52,Yes,3+,Graduate,No,4384,1093,96,60,Clear,Rural,Hindu,SC,Approved
Female,41,No,2,Graduate,Yes,6903,0,68,60,Clear,Urban,Hindu,General,Approved
Male,46,Yes,3+,Graduate,Yes,13265,946,192,60,Clear,Rural,Muslim,OBC,Approved
Male,55,Yes,2,Graduate,No,5965,4098,149,120,Clear,Rural,Sikh,General,Approved
Male,24,Yes,1,Not_Graduate,No,5986,1486,285,240,Clear,Rural,Muslim,OBC,Approved
Male,41,Yes,0,Graduate,No,4465,23,89,120,Clear,Rural,Christian,General,Approved
Male,49,Yes,1,Graduate,No,9012,2746,71,360,Clear,Semiurban,Muslim,General,Approved
Male,38,Yes,3+,Not_Graduate,Yes,9428,930,309,60,Clear,Urban,Muslim,OBC,Rejected
Female,34,No,0,Graduate,No,6154,0,210,60,Defaulted,Rural,Sikh,OBC,Rejected
Female,26,Yes,0,Not_Graduate,No,1951,1178,169,60,Defaulted,Urban,Hindu,General,Rejected
Male,46,No,1,Graduate,No,6742,0,370,360,Unknown,Semiurban,Sikh,ST,Approved
Female,63,No,0,Graduate,No,3156,0,263,120,Clear,Urban,Muslim,OBC,Rejected
Male,30,Yes,0,Not_Graduate,No,2295,5954,195,180,Clear,Rural,Muslim,OBC,Approved
Male,34,No,0,Not_Graduate,No,9988,0,199,240,Unknown,Urban,Hindu,OBC,Rejected
Female,44,No,1,Not_Graduate,Yes,5974,0,201,120,Clear,Rural,Other,General,Rejected
Female,26,Yes,1,Graduate,No,1000,2294,203,300,Clear,Urban,Muslim,SC,Approved
Female,28,No,0,Graduate,Yes,1000,0,121,240,Clear,Rural,Hindu,General,Approved
Female,40,No,1,Graduate,No,12920,0,202,360,Clear,Semiurban,Muslim,General,Rejected
Male,58,No,0,Not_Graduate,Yes,8369,0,219,180,Clear,Rural,Hindu,OBC,Approved
Other,22,Yes,2,Graduate,No,2151,1266,98,240,Clear,Rural,Sikh,OBC,Approved
Female,21,No,0,Not_Graduate,No,5880,0,127,120,Defaulted,Semiurban,Christian,ST,Rejected
Male,52,No,0,Graduate,No,4875,0,114,300,Defaulted,Urban,Hindu,OBC,Rejected
Male,28,No,2,Not_Graduate,No,11163,0,34,60,Clear,Semiurban,Sikh,OBC,Approved
Female,52,Yes,2,Graduate,No,4320,666,225,360,Defaulted,Rural,Hindu,SC,Approved
Male,55,Yes,2,Graduate,No,8241,3367,87,180,Clear,Semiurban,Hindu,General,Approved
Female,21,Yes,2,Graduate,No,1631,3702,93,300,Defaulted,Semiurban,Christian,SC,Rejected
Male,28,No,3+,Not_Graduate,No,2391,0,20,240,Unknown,Semiurban,Hindu,OBC,Approved
Female,27,Yes,1,Graduate,No,1000,1283,80,60,Clear,Semiurban,Muslim,General,Approved
Male,25,Yes,0,Graduate,No,5332,0,50,180,Clear,Rural,Hindu,SC,Approved
Other,24,Yes,1,Not_Graduate,No,2706,4093,111,300,Clear,Rural,Christian,OBC,Approved
Male,52,No,2,Graduate,No,7758,0,46,240,Defaulted,Semiurban,Christian,ST,Approved
Male,65,No,2,Graduate,Yes,7893,0,74,360,Clear,Semiurban,Other,OBC,Approved
Female,22,No,3+,Not_Graduate,No,3365,0,88,180,Clear,Semiurban,Hindu,General,Approved
Male,32,Yes,2,Graduate,Yes,7634,3294,259,240,Clear,Semiurban,Hindu,ST,Rejected
Female,34,Yes,3+,Graduate,No,8699,235,75,120,Defaulted,Semiurban,Hindu,General,Rejected
Female,34,No,1,Not_Graduate,No,4108,0,134,240,Clear,Semiurban,Hindu,General,Rejected
Female,51,Yes,2,Not_Graduate,No,1000,3445,154,240,Clear,Semiurban,Hindu,General,Approved
Male,32,Yes,2,Not_Graduate,No,6844,3094,40,240,Clear,Semiurban,Hindu,SC,Approved
Female,50,Yes,2,Graduate,Yes,4454,4015,103,300,Clear,Urban,Hindu,OBC,Rejected
Female,58,No,1,Graduate,No,2684,0,198,240,Clear,Rural,Muslim,SC,Approved
Male,63,Yes,2,Graduate,No,14044,784,75,120,Clear,Rural,Muslim,OBC,Approved
Male,49,Yes,2,Graduate,No,6751,1933,200,360,Defaulted,Urban,Muslim,OBC,Rejected
Male,25,No,2,Graduate,No,13119,0,154,360,Clear,Semiurban,Christian,SC,Approved
Male,63,Yes,3+,Graduate,No,5299,0,154,240,Clear,Urban,Christian,ST,Approved
Male,44,No,2,Graduate,Yes,7144,0,167,360,Clear,Rural,Hindu,General,Approved
Male,22,No,1,Graduate,No,9326,0,100,360,Clear,Semiurban,Muslim,General,Approved
Female,38,Yes,0,Not_Graduate,No,3141,2037,105,360,Clear,Urban,Christian,General,Approved
Female,63,Yes,3+,Graduate,No,8857,3987,20,180,Defaulted,Rural,Muslim,SC,Rejected
Male,23,No,2,Graduate,No,6974,0,177,240,Clear,Urban,Other,SC,Approved
Female,22,No,3+,Graduate,No,1000,0,32,180,Clear,Urban,Muslim,ST,Approved
Female,29,No,1,Not_Graduate,No,6967,0,20,360,Clear,Urban,Muslim,OBC,Approved
Male,64,Yes,3+,Graduate,Yes,3911,1589,273,240,Clear,Semiurban,Hindu,General,Approved
Female,64,Yes,0,Not_Graduate,No,4898,3523,273,360,Clear,Urban,Hindu,ST,Rejected
Female,25,Yes,1,Not_Graduate,Yes,7565,2263,135,180,Clear,Semiurban,Hindu,General,Approved
Female,59,Yes,1,Graduate,No,4842,2879,252,240,Clear,Urban,Christian,OBC,Approved
Female,50,Yes,0,Not_Graduate,Yes,7512,1119,20,240,Clear,Urban,Sikh,General,Approved
Male,33,Yes,1,Graduate,No,5250,330,204,180,Unknown,Urban,Muslim,SC,Rejected
Female,63,No,0,Graduate,No,1000,0,35,240,Unknown,Rural,Hindu,ST,Rejected
Male,29,No,3+,Graduate,No,3442,0,174,240,Clear,Rural,Christian,OBC,Approved
Other,56,Yes,3+,Graduate,No,11554,2435,128,180,Clear,Rural,Christian,SC,Approved
Female,49,No,2,Graduate,No,4318,0,139,240,Clear,Rural,Sikh,General,Rejected
Female,42,Yes,3+,Not_Graduate,No,4990,4597,111,300,Defaulted,Rural,Muslim,SC,Rejected
Male,54,Yes,1,Not_Graduate,No,9616,3766,182,300,Unknown,Urban,Hindu,OBC,Approved
Male,21,No,3+,Graduate,Yes,3892,0,90,300,Defaulted,Rural,Muslim,General,Rejected
Female,24,No,1,Not_Graduate,No,1000,0,338,60,Clear,Rural,Christian,General,Approved
Male,55,Yes,3+,Graduate,No,4989,646,158,60,Clear,Semiurban,Hindu,SC,Rejected
Male,49,No,1,Not_Graduate,No,3149,0,82,60,Clear,Urban,Hindu,SC,Approved
Male,38,Yes,0,Graduate,No,9102,1393,157,180,Defaulted,Rural,Christian,General,Approved
Female,62,Yes,0,Not_Graduate,No,6149,851,20,180,Unknown,Rural,Hindu,OBC,Rejected
Other,30,Yes,3+,Not_Graduate,No,5394,5362,192,240,Clear,Rural,Hindu,ST,Approved
Female,43,Yes,2,Graduate,No,5562,3343,143,360,Defaulted,Urban,Hindu,General,Rejected
Male,40,Yes,0,Graduate,No,12109,3217,44,60,Clear,Semiurban,Christian,ST,Rejected
Female,57,Yes,0,Graduate,No,1000,1243,169,120,Clear,Semiurban,Hindu,General,Rejected
Male,29,No,2,Graduate,No,1159,0,193,240,Clear,Urban,Hindu,General,Approved
Female,41,Yes,1,Graduate,No,2702,528,220,360,Defaulted,Rural,Hindu,General,Rejected
Female,39,Yes,1,Not_Graduate,No,3112,0,99,300,Defaulted,Rural,Hindu,ST,Rejected
Male,31,Yes,1,Graduate,No,12641,0,40,360,Clear,Semiurban,Hindu,OBC,Approved
Male,36,No,1,Graduate,No,13194,0,175,360,Clear,Semiurban,Hindu,OBC,Approved
Female,42,Yes,1,Not_Graduate,No,7160,1430,248,360,Clear,Semiurban,Hindu,ST,Rejected
Male,41,Yes,0,Graduate,No,1616,1941,194,180,Clear,Urban,Muslim,OBC,Approved
Female,51,No,1,Not_Graduate,No,6116,0,122,360,Clear,Semiurban,Hindu,General,Approved
Male,45,Yes,0,Graduate,No,5289,4683,252,120,Clear,Urban,Hindu,SC,Rejected
Male,59,Yes,1,Graduate,No,1982,4192,84,300,Clear,Semiurban,Hindu,SC,Approved
Male,55,Yes,2,Graduate,No,12047,3078,211,180,Clear,Urban,Hindu,OBC,Approved
Male,32,Yes,2,Graduate,Yes,3908,1012,37,300,Clear,Semiurban,Muslim,OBC,Approved
Male,45,No,3+,Graduate,No,6480,0,181,180,Clear,Rural,Muslim,OBC,Approved
Male,35,Yes,0,Graduate,No,13319,1061,212,240,Unknown,Rural,Hindu,OBC,Approved
Male,52,Yes,0,Graduate,No,10688,3227,251,240,Clear,Urban,Hindu,General,Approved
Male,50,Yes,2,Graduate,No,4156,2243,95,240,Clear,Rural,Hindu,ST,Rejected
Male,23,Yes,2,Graduate,No,4903,4377,203,300,Clear,Rural,Muslim,General,Rejected
Male,43,Yes,1,Not_Graduate,No,7778,5070,114,60,Clear,Rural,Christian,OBC,Approved
Female,43,No,3+,Graduate,Yes,11071,0,146,180,Clear,Urban,Muslim,General,Approved
Male,37,Yes,0,Graduate,No,11943,1573,129,180,Clear,Rural,Other,ST,Rejected
Male,46,Yes,2,Not_Graduate,No,4623,3258,287,240,Clear,Urban,Hindu,OBC,Rejected
Female,40,Yes,1,Graduate,No,7514,2550,132,60,Clear,Rural,Other,ST,Approved
Female,26,No,3+,Graduate,Yes,10033,0,197,300,Clear,Rural,Muslim,ST,Rejected
Other,35,Yes,1,Not_Graduate,No,3892,2424,215,180,Defaulted,Semiurban,Hindu,SC,Rejected
Male,27,No,3+,Graduate,No,12505,0,28,300,Clear,Urban,Muslim,OBC,Approved
Male,30,Yes,0,Not_Graduate,No,7235,149,229,180,Clear,Rural,Other,General,Approved
Male,34,Yes,1,Not_Graduate,No,4430,265,121,60,Clear,Rural,Other,OBC,Rejected
Male,65,Yes,3+,Not_Graduate,No,10453,3307,215,360,Clear,Semiurban,Christian,OBC,Rejected
Other,63,Yes,2,Not_Graduate,No,1000,3379,206,240,Clear,Urban,Muslim,OBC,Approved
Male,24,No,1,Not_Graduate,No,4390,0,126,240,Clear,Rural,Hindu,ST,Approved
Male,44,Yes,3+,Graduate,No,1485,2176,227,300,Defaulted,Urban,Muslim,SC,Rejected
Male,51,Yes,2,Graduate,No,6022,3153,378,360,Clear,Semiurban,Muslim,General,Approved
Male,61,No,0,Graduate,No,10171,0,236,60,Defaulted,Urban,Muslim,SC,Rejected
Male,65,No,0,Graduate,No,10272,0,167,120,Clear,Urban,Hindu,OBC,Approved
Other,50,No,1,Graduate,Yes,5418,0,124,180,Defaulted,Rural,Hindu,OBC,Rejected
Male,55,Yes,2,Graduate,Yes,9319,2694,166,120,Clear,Rural,Hindu,General,Approved
Female,42,No,3+,Graduate,Yes,3730,0,226,240,Clear,Rural,Hindu,SC,Approved
Male,27,Yes,3+,Not_Graduate,Yes,1597,2870,99,240,Clear,Urban,Sikh,ST,Approved
Male,52,Yes,1,Graduate,No,4809,741,209,120,Unknown,Semiurban,Hindu,ST,Rejected
Male,28,Yes,2,Graduate,No,15388,493,70,300,Clear,Urban,Hindu,ST,Approved
Male,49,No,2,Graduate,No,18005,0,146,360,Unknown,Urban,Christian,ST,Approved
Female,46,Yes,1,Graduate,No,1000,1956,119,120,Clear,Urban,Sikh,OBC,Approved
Male,60,No,3+,Graduate,No,9609,0,342,120,Defaulted,Urban,Hindu,OBC,Rejected
Female,33,No,2,Not_Graduate,No,6858,0,181,360,Clear,Semiurban,Hindu,SC,Approved
Female,59,No,2,Not_Graduate,No,5101,0,23,120,Unknown,Semiurban,Muslim,SC,Rejected
Male,38,Yes,1,Graduate,No,8075,4236,77,120,Clear,Rural,Hindu,OBC,Approved
Male,57,No,1,Graduate,No,1000,0,234,300,Clear,Urban,Christian,ST,Rejected
Male,51,No,3+,Graduate,No,8809,0,65,240,Clear,Rural,Other,SC,Approved
Male,32,No,2,Graduate,Yes,3490,0,176,300,Clear,Semiurban,Hindu,General,Approved
Male,64,Yes,2,Not_Graduate,No,5643,756,184,360,Clear,Semiurban,Muslim,OBC,Rejected
Female,38,No,3+,Graduate,No,4723,0,114,180,Clear,Urban,Muslim,OBC,Rejected
Male,43,Yes,3+,Graduate,No,1733,509,187,240,Defaulted,Rural,Muslim,ST,Rejected
Male,34,Yes,1,Graduate,No,4271,266,91,180,Clear,Rural,Christian,General,Approved
Male,40,Yes,1,Graduate,No,4675,2955,174,240,Defaulted,Rural,Other,OBC,Approved
Male,43,Yes,3+,Graduate,No,8772,1458,181,240,Clear,Rural,Muslim,OBC,Approved
Male,30,No,3+,Graduate,No,8307,0,142,360,Unknown,Urban,Hindu,SC,Rejected
Male,23,Yes,3+,Graduate,No,4641,2962,148,240,Clear,Semiurban,Muslim,ST,Approved
Male,34,No,2,Graduate,No,7307,0,199,300,Unknown,Urban,Other,SC,Approved
Male,35,No,1,Graduate,No,9417,0,265,180,Clear,Rural,Other,ST,Approved
Male,23,Yes,3+,Graduate,No,1000,1540,20,360,Clear,Rural,Muslim,OBC,Approved
Male,29,Yes,0,Graduate,No,5403,1492,46,120,Clear,Semiurban,Hindu,General,Approved
Female,32,No,0,Graduate,No,3773,0,117,180,Unknown,Semiurban,Muslim,General,Rejected
Male,52,No,3+,Graduate,Yes,2041,0,275,120,Defaulted,Semiurban,Hindu,OBC,Rejected
Female,29,Yes,2,Graduate,No,9916,2463,154,180,Clear,Rural,Christian,OBC,Approved
Male,50,No,2,Graduate,No,10937,0,196,300,Clear,Urban,Sikh,OBC,Approved
Male,46,Yes,0,Graduate,No,14673,519,82,120,Unknown,Semiurban,Other,General,Rejected
Male,42,No,2,Graduate,No,7874,0,30,360,Clear,Urban,Christian,OBC,Approved
Male,48,Yes,3+,Graduate,No,2579,647,58,120,Unknown,Urban,Muslim,SC,Rejected
Male,28,Yes,3+,Graduate,No,12344,0,234,300,Unknown,Rural,Hindu,OBC,Approved
Female,42,Yes,3+,Not_Graduate,Yes,5064,1981,187,360,Clear,Urban,Hindu,General,Approved
Male,28,No,3+,Not_Graduate,No,5067,0,126,60,Clear,Rural,Hindu,General,Approved
Female,45,No,1,Graduate,No,9146,0,126,120,Defaulted,Semiurban,Muslim,OBC,Rejected
Female,63,Yes,3+,Graduate,No,11640,3615,316,360,Defaulted,Urban,Christian,General,Rejected
Male,28,No,3+,Graduate,No,10036,0,114,180,Clear,Rural,Muslim,General,Rejected
Male,24,No,3+,Graduate,Yes,5595,0,131,60,Clear,Urban,Hindu,OBC,Approved
Female,44,No,3+,Graduate,No,6411,0,41,360,Clear,Urban,Hindu,OBC,Approved
Female,36,No,1,Graduate,No,5829,0,163,180,Clear,Semiurban,Hindu,General,Approved
Male,41,No,1,Not_Graduate,No,5108,0,259,300,Clear,Rural,Hindu,OBC,Rejected
Male,54,No,2,Graduate,No,4631,0,317,240,Clear,Semiurban,Sikh,OBC,Approved
Male,61,Yes,3+,Graduate,Yes,1003,2244,152,120,Clear,Urban,Muslim,SC,Rejected
Male,44,Yes,3+,Not_Graduate,Yes,1000,1661,109,60,Defaulted,Urban,Other,General,Rejected
Male,61,Yes,3+,Graduate,Yes,16305,1331,118,60,Defaulted,Rural,Hindu,OBC,Approved
Female,31,Yes,3+,Graduate,No,6808,1317,71,360,Clear,Urban,Hindu,SC,Approved
Male,32,No,2,Graduate,No,11157,0,313,240,Clear,Semiurban,Hindu,SC,Approved
Male,25,No,1,Not_Graduate,No,6147,0,155,60,Unknown,Semiurban,Hindu,SC,Rejected
Female,41,Yes,3+,Not_Graduate,No,2377,3553,153,240,Clear,Semiurban,Hindu,General,Rejected
Female,26,Yes,1,Graduate,No,2636,2701,94,240,Clear,Rural,Hindu,OBC,Rejected
Female,27,Yes,3+,Graduate,No,4496,2039,133,300,Unknown,Urban,Hindu,General,Rejected
Male,65,Yes,2,Graduate,No,16456,2069,123,300,Unknown,Semiurban,Muslim,OBC,Rejected
Other,29,Yes,0,Graduate,No,9845,2337,150,240,Defaulted,Urban,Other,General,Rejected
Male,39,No,2,Graduate,No,2304,0,88,360,Clear,Urban,Hindu,SC,Rejected
Female,45,Yes,0,Not_Graduate,No,5050,2981,244,360,Clear,Rural,Hindu,General,Approved
Male,29,No,3+,Graduate,Yes,10674,0,158,180,Clear,Rural,Muslim,OBC,Approved
Male,55,No,2,Graduate,No,7336,0,147,240,Defaulted,Urban,Muslim,SC,Rejected
Female,54,Yes,3+,Graduate,No,6317,1622,180,60,Clear,Urban,Hindu,OBC,Approved
Female,32,Yes,3+,Not_Graduate,No,3752,2174,195,360,Clear,Rural,Hindu,General,Approved
Male,21,No,1,Graduate,No,13543,0,177,180,Defaulted,Semiurban,Hindu,SC,Rejected
Male,36,Yes,0,Not_Graduate,Yes,3437,1490,167,240,Defaulted,Rural,Hindu,OBC,Rejected
Male,48,No,1,Graduate,No,2944,0,105,180,Clear,Urban,Hindu,General,Approved
Female,42,Yes,2,Graduate,No,6312,3544,182,360,Clear,Urban,Other,General,Approved
Male,31,Yes,3+,Graduate,Yes,4408,618,97,120,Clear,Rural,Other,General,Approved
Male,31,Yes,0,Graduate,No,8944,1759,179,360,Clear,Semiurban,Other,OBC,Approved
Male,54,Yes,3+,Graduate,Yes,2119,2107,231,240,Defaulted,Urban,Hindu,ST,Rejected
Male,33,Yes,1,Graduate,No,13100,0,235,360,Unknown,Semiurban,Muslim,General,Rejected
Female,49,No,2,Not_Graduate,No,3691,0,134,360,Clear,Urban,Muslim,General,Rejected
Male,28,Yes,2,Not_Graduate,No,1000,1115,125,120,Clear,Semiurban,Muslim,OBC,Approved
Male,58,Yes,2,Not_Graduate,No,9302,1842,156,240,Clear,Urban,Hindu,OBC,Approved
Male,58,Yes,3+,Graduate,Yes,7661,3354,20,180,Clear,Rural,Hindu,SC,Approved
Male,53,Yes,0,Graduate,No,10112,3138,294,240,Unknown,Rural,Hindu,General,Approved
Male,43,No,3+,Graduate,No,6116,0,30,360,Clear,Semiurban,Hindu,OBC,Approved
Female,32,No,2,Graduate,No,5756,0,130,60,Clear,Urban,Muslim,SC,Approved
Other,45,Yes,0,Graduate,No,1000,4168,115,240,Clear,Rural,Muslim,General,Approved
Male,54,Yes,3+,Graduate,Yes,2710,1546,185,180,Clear,Rural,Hindu,OBC,Approved
Male,27,Yes,0,Graduate,No,1841,1165,175,60,Clear,Semiurban,Muslim,ST,Rejected
Female,27,No,0,Not_Graduate,Yes,2210,0,110,120,Clear,Rural,Other,SC,Approved
Male,33,No,0,Graduate,No,7304,0,234,180,Clear,Semiurban,Other,OBC,Approved
