enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change
15583,city_114,0.925999999999999,Male,No relevent experience,Full time course,Graduate,STEM,9,500-999,Public Sector,1,32,No
23152,city_149,0.689,Unknown,No relevent experience,Unknown,Unknown,Unknown,4,Unknown,Unknown,never,8,No
2167,city_149,0.689,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Funded Startup,never,4,No
7021,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Pvt Ltd,>4,23,No
8654,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Funded Startup,1,135,No
1162,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,100,No
13342,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,Other,8,5000-9999,Pvt Ltd,2,34,No
4014,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,22,No
317,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,105,No
13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,No
21148,city_114,0.925999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Funded Startup,1,57,No
30614,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,20,No
10603,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,54,No
16692,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Unknown,2,96,No
7337,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,51,No
2713,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,9,No
6192,city_65,0.802,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,43,No
13135,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Unknown,Unknown,1,6,No
24706,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,<10,Pvt Ltd,1,88,No
24799,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,278,No
10216,city_50,0.895999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,50,No
29415,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,8,No
20539,city_173,0.878,Male,No relevent experience,Part time course,High School,Unknown,>20,1000-4999,Pvt Ltd,>4,196,No
19369,city_1,0.847,Male,Has relevent experience,Full time course,Masters,STEM,11,Unknown,Unknown,>4,13,No
28688,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,>4,116,No
13565,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,never,74,No
13179,city_50,0.895999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,122,No
22942,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,11,10000+,Pvt Ltd,>4,84,No
19376,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,31,No
18605,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,Unknown,28,No
33017,city_41,0.827,Male,No relevent experience,Full time course,High School,Unknown,<1,Unknown,Unknown,never,73,No
20987,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,<10,Early Stage Startup,1,39,No
13545,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,124,No
30217,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,6,No
7483,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Unknown,Unknown,1,50,No
9660,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,8,No
12975,city_57,0.866,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,never,19,No
26843,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,1,96,No
3459,city_26,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,2,73,No
5043,city_162,0.767,Unknown,Has relevent experience,Full time course,Masters,STEM,18,Unknown,Unknown,1,35,No
15315,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,90,No
2996,city_173,0.878,Male,No relevent experience,no_enrollment,Primary School,Unknown,6,<10,Pvt Ltd,3,12,No
28745,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,90,No
33003,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,7,No
20726,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,232,No
3378,city_83,0.922999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Unknown,Unknown,>4,31,No
7414,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,39,No
23695,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,22,No
27936,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,5,Unknown,Unknown,1,102,No
9565,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,3,51,No
156,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Funded Startup,2,56,No
3140,city_27,0.848,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Unknown,Unknown,56,No
19630,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,4,16,No
19736,city_28,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,144,No
15886,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,21,No
20864,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,14,Unknown,Unknown,1,45,No
21200,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,8,No
12784,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,103,No
8149,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Unknown,Unknown,1,95,No
4498,city_158,0.765999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,28,No
31434,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,Unknown,Unknown,>4,65,No
18157,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,15,No
32852,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,<1,50-99,Pvt Ltd,1,59,No
10361,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Pvt Ltd,never,172,No
10886,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,4,54,No
5348,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,9,Unknown,Unknown,1,12,No
2323,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,never,38,No
26284,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,7,1000-4999,Pvt Ltd,1,60,No
25796,city_21,0.624,Male,No relevent experience,Full time course,Unknown,Unknown,2,Unknown,Unknown,1,304,No
27014,city_16,0.91,Unknown,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,never,57,No
11622,city_19,0.682,Unknown,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,Unknown,53,No
16120,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,4,50-99,Funded Startup,1,96,No
11427,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,119,No
21092,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,Unknown,Unknown,1,16,No
12692,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,Unknown,160,No
15257,city_40,0.775999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,4,90,No
18617,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,33,No
19334,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,24,No
15767,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,3,40,No
769,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,34,No
23404,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Unknown,1,12,No
25944,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,20,No
29398,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Unknown,Unknown,>4,166,No
10974,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,Unknown,Unknown,2,8,No
32989,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,3,1000-4999,NGO,1,19,No
8677,city_67,0.855,Male,No relevent experience,no_enrollment,High School,Unknown,11,Unknown,Pvt Ltd,1,32,No
32617,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,never,110,No
19274,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,112,No
10035,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,2,155,No
2845,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,1,45,No
27838,city_83,0.922999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,66,No
17063,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,28,No
12864,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,1,136,No
170,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Pvt Ltd,never,25,No
28229,city_40,0.775999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51,No
10244,city_40,0.775999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,4,<10,Pvt Ltd,1,108,No
29249,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,2,214,No
23585,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,>4,123,No
7638,city_103,0.92,Unknown,Has relevent experience,Full time course,High School,Unknown,6,10000+,Public Sector,1,78,No
3418,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,45,No
8069,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,Unknown,14,50-99,Pvt Ltd,2,39,No
3324,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,>20,Unknown,Public Sector,>4,96,No
482,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,14,50-99,Pvt Ltd,1,89,No
10323,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,2,40,No
26475,city_10,0.895,Other,No relevent experience,Full time course,Masters,STEM,3,Unknown,Unknown,2,105,No
11156,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,322,No
24616,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Unknown,1,4,No
29936,city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,Humanities,2,50-99,Pvt Ltd,2,33,No
1610,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,Unknown,6,Unknown,Pvt Ltd,never,99,No
17715,city_103,0.92,Female,Has relevent experience,Part time course,Masters,STEM,17,10000+,Pvt Ltd,1,94,No
27600,city_57,0.866,Male,No relevent experience,Full time course,High School,Unknown,16,Unknown,Unknown,never,130,No
18814,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,1,22,No
17631,city_67,0.855,Male,No relevent experience,Full time course,Primary School,Unknown,2,Unknown,Unknown,1,95,No
3905,city_67,0.855,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,2,No
3601,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,2,8,No
7868,city_90,0.698,Female,No relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,1,48,No
6866,city_103,0.92,Male,No relevent experience,no_enrollment,Unknown,Unknown,4,Unknown,Unknown,never,154,No
381,city_145,0.555,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,Unknown,Unknown,2,92,No
23300,city_160,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,3,10/49,Funded Startup,1,123,No
25045,city_114,0.925999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,27,No
12171,city_28,0.939,Unknown,No relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,never,6,No
26266,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,55,No
6010,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,44,No
7399,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,Unknown,Unknown,2,4,No
502,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,238,No
19601,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,15,No
869,city_23,0.899,Male,Has relevent experience,no_enrollment,Unknown,Unknown,14,1000-4999,Pvt Ltd,2,51,No
20818,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,145,No
32604,city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Unknown,Unknown,1,42,No
7363,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,never,21,No
26013,city_65,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,9,1000-4999,Pvt Ltd,1,149,No
10045,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,67,No
13483,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,7,Unknown,Unknown,2,56,No
28547,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,69,No
24678,city_16,0.91,Unknown,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Unknown,never,125,No
29966,city_114,0.925999999999999,Male,Has relevent experience,Part time course,Phd,Humanities,11,10000+,Pvt Ltd,>4,56,No
13617,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,190,No
19496,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,1,15,No
19555,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Pvt Ltd,2,314,No
19022,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,<10,Pvt Ltd,2,174,No
29102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,15,Unknown,Unknown,2,30,No
20882,city_67,0.855,Unknown,Has relevent experience,no_enrollment,Masters,STEM,13,Unknown,Unknown,1,202,No
24770,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,69,No
11709,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,69,No
33045,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,48,No
26404,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,144,No
12660,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,45,No
15819,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,3,222,No
2310,city_102,0.804,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,62,No
29260,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,61,No
7468,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,75,No
28256,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,28,No
7932,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,2,17,No
12424,city_105,0.794,Male,Has relevent experience,Part time course,High School,Unknown,2,10/49,Pvt Ltd,2,17,No
7734,city_19,0.682,Unknown,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Pvt Ltd,1,202,No
11298,city_114,0.925999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,6,Unknown,Unknown,1,118,No
9346,city_39,0.898,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,244,No
8007,city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,122,No
5740,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,<10,Pvt Ltd,>4,45,No
24924,city_162,0.767,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,59,No
15839,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,3,42,No
26884,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Unknown,3,35,No
1924,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,164,No
31860,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,NGO,2,25,No
7696,city_123,0.738,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,9,No
13890,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,50,No
8599,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,2,11,No
21749,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,26,No
22966,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,84,No
29679,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,1,76,No
15675,city_83,0.922999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,102,No
8035,city_93,0.865,Male,Has relevent experience,Unknown,High School,Unknown,5,50-99,Public Sector,3,50,No
10766,city_74,0.579,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,Unknown,Unknown,1,2,No
7702,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Funded Startup,1,21,No
17575,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,>4,48,No
5097,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,1,30,No
