defendant_id,age,sex,race,prior_offenses,offense_severity,employment_status,education,marital_status,substance_abuse,mental_health,neighborhood_crime_rate,bail_amount,time_served_months,recidivism_risk,low_risk_approved
305956,34,Male,White,9,Felony_Mid,Employed,Bachelors,Married,No,No,0,9053,4,High,No
305957,34,Male,Hispanic,8,Misdemeanor,Employed,High_School,Married,Yes,No,67.3,5000,39,High,No
305958,20,Male,White,7,Felony_Low,Unemployed,No_HS,Widowed,No,No,37.1,3483,18,High,No
305959,33,Female,Black,12,Misdemeanor,Self-employed,Bachelors,Divorced,Yes,Yes,87.6,10111,0,High,No
305960,60,Female,White,10,Felony_Mid,Unemployed,High_School,Widowed,No,No,13.5,7208,38,High,No
305961,45,Female,White,3,Misdemeanor,Unemployed,Some_College,Widowed,No,No,53.2,9779,8,High,No
305962,66,Female,White,10,Misdemeanor,Unemployed,Bachelors,Married,No,No,0,4347,33,High,No
305963,36,Male,White,4,Felony_Low,Unemployed,Some_College,Widowed,No,No,94.5,7850,35,High,No
305964,56,Male,White,0,Misdemeanor,Employed,High_School,Married,No,No,72.9,755,33,High,No
305965,25,Female,White,12,Felony_High,Employed,High_School,Married,Yes,No,66.4,8128,12,High,No
305966,41,Female,Asian,11,Misdemeanor,Unemployed,Bachelors,Married,No,No,40,9466,38,High,No
305967,45,Male,White,1,Misdemeanor,Employed,Bachelors,Married,No,No,50.5,500,51,High,No
305968,30,Male,White,3,Misdemeanor,Part-time,No_HS,Single,No,No,26.9,5351,28,High,No
305969,65,Male,White,1,Felony_Low,Employed,Some_College,Widowed,Yes,No,78.8,3490,50,Medium,No
305970,68,Female,White,11,Misdemeanor,Employed,No_HS,Divorced,No,Yes,60.2,6926,55,Medium,No
305971,56,Female,Black,10,Misdemeanor,Employed,Bachelors,Married,No,No,16.1,8149,10,High,No
305972,30,Female,Black,1,Felony_Low,Unemployed,Bachelors,Widowed,No,Yes,3,7501,52,Low,Yes
305973,41,Male,White,5,Misdemeanor,Employed,Bachelors,Divorced,No,No,10.2,1484,35,Medium,Yes
305974,21,Female,White,1,Misdemeanor,Unemployed,Some_College,Widowed,Yes,Yes,42.1,1398,44,Low,Yes
305975,46,Male,Hispanic,4,Felony_Low,Part-time,Bachelors,Divorced,No,No,37.2,2059,4,High,Yes
305976,19,Male,Black,9,Misdemeanor,Part-time,No_HS,Widowed,No,No,14.9,500,24,Medium,No
305977,46,Male,Black,8,Felony_Mid,Employed,No_HS,Divorced,No,No,48.2,5835,7,High,No
305978,35,Male,Black,1,Felony_High,Part-time,Graduate,Divorced,No,No,78.2,5566,53,High,No
305979,65,Male,White,12,Misdemeanor,Employed,High_School,Divorced,No,No,55.8,4733,36,High,No
305980,56,Male,White,3,Felony_Mid,Unemployed,High_School,Divorced,No,No,0,2331,60,High,No
305981,23,Female,Hispanic,11,Felony_Low,Part-time,Some_College,Single,No,No,41.8,8977,39,High,No
305982,38,Male,Hispanic,9,Felony_High,Employed,Some_College,Married,No,No,79.2,500,17,High,No
305983,43,Female,Hispanic,8,Misdemeanor,Employed,Some_College,Single,No,No,46.4,9626,32,High,Yes
305984,23,Female,White,8,Felony_Mid,Employed,High_School,Widowed,No,No,72.1,4900,56,High,No
305985,69,Male,White,1,Misdemeanor,Unemployed,Some_College,Divorced,No,No,62.3,1269,51,Low,Yes
305986,34,Female,White,7,Misdemeanor,Employed,No_HS,Divorced,Yes,No,50.6,2273,53,Medium,No
305987,31,Male,Black,11,Felony_Mid,Unemployed,Some_College,Widowed,No,No,66.7,8269,15,High,No
305988,45,Male,Hispanic,12,Misdemeanor,Unemployed,Some_College,Widowed,Yes,No,78.3,500,59,High,No
305989,64,Male,Black,7,Felony_Mid,Unemployed,No_HS,Married,Yes,Yes,53,1954,14,High,No
305990,44,Female,White,1,Felony_Low,Unemployed,No_HS,Single,No,Yes,27,2245,54,High,No
305991,70,Female,Hispanic,11,Felony_Low,Employed,Some_College,Married,No,Yes,72.2,5983,12,High,No
305992,61,Male,White,8,Felony_Mid,Unemployed,Bachelors,Divorced,No,No,78.4,8955,34,High,No
305993,48,Female,Black,7,Felony_Low,Employed,Some_College,Single,No,No,33,500,13,High,No
305994,59,Male,Black,4,Felony_Low,Unemployed,Graduate,Married,No,No,46.1,1665,10,High,No
305995,50,Male,Black,1,Felony_Mid,Self-employed,High_School,Widowed,No,No,88.9,8961,25,Medium,No
305996,62,Male,Black,5,Misdemeanor,Employed,Bachelors,Divorced,No,Yes,43,8151,16,High,No
305997,47,Male,White,7,Felony_Low,Self-employed,Bachelors,Single,No,No,25.1,1111,47,High,No
305998,46,Male,Other,6,Misdemeanor,Part-time,No_HS,Married,No,No,54.4,3715,33,High,No
305999,60,Female,White,10,Misdemeanor,Employed,Bachelors,Married,No,No,74.7,13133,54,Medium,Yes
306000,56,Female,White,1,Misdemeanor,Part-time,Bachelors,Married,No,No,55.7,4722,38,Low,Yes
306001,51,Male,Other,7,Felony_High,Unemployed,No_HS,Single,Yes,No,88.3,1621,13,High,No
306002,53,Male,Asian,4,Felony_Mid,Unemployed,High_School,Divorced,No,Yes,61.1,802,18,High,No
306003,45,Male,White,10,Felony_Mid,Employed,Graduate,Widowed,No,No,55.8,15099,10,Medium,No
306004,57,Male,White,11,Felony_Low,Self-employed,Some_College,Widowed,No,Yes,43,5155,41,High,No
306005,22,Male,Hispanic,9,Misdemeanor,Unemployed,Some_College,Widowed,No,No,64.9,1439,1,High,No
306006,37,Male,Black,0,Felony_Mid,Unemployed,High_School,Divorced,Yes,No,44.4,3336,23,High,No
306007,21,Male,Black,3,Misdemeanor,Part-time,Some_College,Married,No,Yes,49.8,1128,16,Medium,No
306008,35,Male,White,4,Felony_High,Unemployed,Bachelors,Divorced,Yes,Yes,17.4,2331,56,High,No
306009,57,Male,Other,10,Felony_Low,Self-employed,Graduate,Widowed,Yes,Yes,61.8,4134,59,High,No
306010,57,Female,White,2,Felony_High,Part-time,High_School,Divorced,Yes,No,78.9,500,29,High,No
306011,38,Male,Other,6,Misdemeanor,Employed,No_HS,Married,No,No,65.3,4934,58,High,No
306012,69,Male,White,9,Felony_Low,Employed,Bachelors,Widowed,No,No,42.1,11024,11,High,No
306013,28,Female,White,4,Misdemeanor,Employed,No_HS,Divorced,Yes,No,42.9,3865,23,High,No
306014,39,Male,White,0,Misdemeanor,Employed,High_School,Single,No,No,41.6,7135,43,High,No
306015,68,Male,White,5,Felony_Mid,Self-employed,Bachelors,Divorced,No,No,51.1,1978,16,High,Yes
306016,59,Female,Other,7,Felony_Mid,Unemployed,Some_College,Married,No,No,63.6,5909,45,High,No
306017,66,Male,Black,8,Felony_Low,Unemployed,No_HS,Divorced,Yes,No,92.6,6328,47,High,No
306018,32,Male,White,7,Felony_High,Unemployed,High_School,Widowed,No,No,76.2,7425,19,Low,Yes
306019,70,Female,White,9,Misdemeanor,Part-time,Graduate,Divorced,No,No,72.6,7590,50,Medium,Yes
306020,28,Male,White,10,Felony_High,Employed,Graduate,Single,No,No,73.3,4204,3,High,No
306021,38,Female,Black,3,Felony_Mid,Employed,Graduate,Widowed,Yes,No,27.1,9192,37,High,No
306022,32,Male,Hispanic,8,Felony_Low,Employed,Some_College,Divorced,No,No,20.1,11403,0,Medium,No
306023,26,Male,Asian,11,Felony_Low,Employed,Bachelors,Single,Yes,No,66,500,54,High,No
306024,68,Male,Black,5,Felony_High,Employed,High_School,Widowed,Yes,No,67.2,3317,5,High,No
306025,59,Male,White,5,Felony_Low,Unemployed,Graduate,Divorced,No,No,68.8,8993,36,Medium,Yes
306026,60,Male,White,11,Misdemeanor,Unemployed,Some_College,Single,No,No,96.8,500,27,High,No
306027,70,Male,White,10,Misdemeanor,Self-employed,High_School,Married,No,No,74.8,5734,24,High,Yes
306028,50,Female,White,10,Felony_High,Unemployed,No_HS,Single,Yes,No,47.9,7547,5,High,No
306029,23,Male,Hispanic,4,Misdemeanor,Part-time,Some_College,Married,Yes,No,23.8,500,54,High,No
306030,45,Male,Black,11,Felony_Mid,Part-time,Some_College,Widowed,Yes,No,73.7,8054,4,High,No
306031,58,Male,White,6,Misdemeanor,Unemployed,High_School,Single,Yes,No,51,500,13,Medium,No
306032,21,Female,White,4,Misdemeanor,Part-time,Bachelors,Married,No,No,43.9,12157,48,Medium,No
306033,53,Female,White,7,Misdemeanor,Self-employed,Some_College,Married,No,No,35.2,4287,9,Medium,No
306034,25,Male,White,11,Felony_Low,Employed,High_School,Single,Yes,No,45.6,9239,26,Medium,Yes
306035,66,Male,White,0,Felony_Mid,Self-employed,High_School,Single,No,No,84.3,891,43,High,No
306036,38,Male,White,9,Felony_Low,Unemployed,Bachelors,Widowed,No,No,68.9,7239,44,High,No
306037,68,Male,White,2,Felony_High,Employed,Some_College,Divorced,No,Yes,17.6,500,31,High,No
306038,36,Male,White,4,Felony_Low,Employed,High_School,Single,Yes,No,43.7,3413,39,Medium,No
306039,70,Male,Black,7,Felony_Low,Employed,High_School,Married,No,Yes,71.9,3161,24,High,No
306040,23,Male,Black,12,Misdemeanor,Employed,Some_College,Divorced,No,No,44.4,9412,15,High,No
306041,55,Male,Black,0,Felony_Low,Employed,No_HS,Widowed,No,No,86.1,500,32,High,No
306042,51,Male,Black,8,Misdemeanor,Unemployed,Graduate,Married,No,No,27.1,500,3,High,No
306043,24,Female,White,5,Felony_Mid,Unemployed,Some_College,Married,Yes,No,54.6,2622,16,High,No
306044,23,Male,White,8,Felony_Mid,Employed,No_HS,Single,Yes,No,51.6,3453,24,Medium,No
306045,41,Male,White,6,Misdemeanor,Unemployed,High_School,Married,Yes,No,62.1,8756,32,High,Yes
306046,39,Female,Black,1,Misdemeanor,Employed,Bachelors,Single,No,No,71,8959,29,High,Yes
306047,40,Male,Black,1,Felony_Mid,Self-employed,Some_College,Widowed,No,No,84.6,2327,21,High,No
306048,40,Male,Hispanic,0,Felony_Low,Employed,High_School,Widowed,No,No,53.4,2313,46,Medium,No
306049,37,Male,Hispanic,9,Felony_High,Unemployed,Bachelors,Married,No,No,29,13597,20,High,No
306050,39,Female,White,3,Felony_Low,Employed,Some_College,Single,No,Yes,8.4,1352,8,Medium,No
306051,21,Male,Hispanic,3,Felony_High,Unemployed,High_School,Widowed,No,No,36.3,3865,58,High,No
306052,36,Male,Black,11,Felony_High,Employed,Some_College,Single,No,No,37.1,3758,50,High,No
306053,44,Male,Hispanic,3,Misdemeanor,Employed,Graduate,Married,No,No,41.2,10603,55,High,No
306054,28,Male,Hispanic,3,Felony_Mid,Employed,No_HS,Single,No,No,14.5,12182,1,Low,Yes
306055,42,Male,White,12,Misdemeanor,Employed,Some_College,Widowed,Yes,No,71.7,796,6,Low,Yes
306056,41,Female,White,7,Felony_Mid,Employed,High_School,Single,No,Yes,67,1269,40,Medium,Yes
306057,46,Male,Hispanic,6,Misdemeanor,Unemployed,High_School,Widowed,No,Yes,10.7,3140,44,High,No
306058,27,Female,Hispanic,8,Felony_Low,Employed,Bachelors,Single,Yes,Yes,80.9,4030,34,Medium,No
306059,57,Male,Black,8,Felony_Mid,Unemployed,No_HS,Divorced,Yes,No,66.7,7880,29,High,No
306060,34,Female,White,8,Felony_Mid,Employed,Some_College,Married,No,Yes,62.8,5832,38,High,No
306061,51,Male,Hispanic,4,Felony_Mid,Self-employed,High_School,Divorced,No,No,106.6,3977,54,High,No
306062,43,Male,White,3,Felony_High,Unemployed,No_HS,Widowed,Yes,Yes,73.7,3953,42,High,Yes
306063,53,Male,White,10,Felony_Low,Employed,Some_College,Divorced,Yes,No,43.6,500,0,High,Yes
306064,47,Male,Black,5,Felony_Low,Self-employed,Bachelors,Single,No,No,57.5,500,10,Medium,No
306065,35,Male,Black,8,Felony_High,Employed,High_School,Divorced,Yes,No,64.8,3683,49,High,No
306066,32,Male,Black,8,Felony_Low,Unemployed,Some_College,Single,Yes,No,45.1,15017,58,High,No
306067,66,Female,White,9,Misdemeanor,Unemployed,No_HS,Single,No,No,54.1,5464,52,High,No
306068,64,Male,White,1,Felony_Mid,Employed,Bachelors,Divorced,No,No,23,1184,4,High,No
306069,27,Male,White,6,Felony_High,Unemployed,Some_College,Single,No,No,93.9,4623,59,High,No
306070,46,Male,Hispanic,8,Felony_High,Employed,Bachelors,Married,No,No,7,4371,33,High,No
306071,67,Female,White,0,Misdemeanor,Self-employed,High_School,Married,Yes,No,22.1,3329,19,Medium,No
306072,64,Male,White,9,Felony_Mid,Unemployed,Bachelors,Widowed,No,No,41,5175,51,High,No
306073,22,Male,White,9,Felony_Low,Employed,No_HS,Single,No,No,48.3,5636,57,High,Yes
306074,51,Female,Hispanic,5,Felony_Mid,Part-time,High_School,Widowed,No,No,83.5,10407,3,High,No
306075,21,Male,Asian,5,Misdemeanor,Self-employed,No_HS,Divorced,No,No,9.4,2869,49,High,No
306076,60,Male,Hispanic,9,Misdemeanor,Employed,Bachelors,Divorced,No,No,50.3,500,9,High,No
306077,33,Male,White,6,Felony_Low,Unemployed,Bachelors,Single,No,No,28.9,4204,26,High,No
306078,31,Male,Black,7,Misdemeanor,Employed,High_School,Divorced,No,Yes,34.8,7576,11,Medium,Yes
306079,21,Male,White,3,Misdemeanor,Employed,High_School,Widowed,Yes,No,39.2,9741,16,High,No
306080,36,Male,White,11,Felony_Mid,Unemployed,High_School,Single,No,Yes,26.3,6635,13,High,No
306081,43,Male,White,9,Felony_Mid,Unemployed,No_HS,Divorced,No,No,57.7,4108,15,Low,Yes
306082,55,Female,Black,8,Felony_High,Part-time,Bachelors,Divorced,No,No,31.1,500,36,High,No
306083,60,Male,White,5,Felony_Low,Employed,High_School,Single,No,No,49.6,4239,10,High,No
306084,40,Female,White,5,Misdemeanor,Part-time,No_HS,Divorced,Yes,No,24.8,3573,16,High,No
306085,70,Female,White,4,Felony_Mid,Unemployed,Graduate,Single,Yes,Yes,88.1,8126,6,High,No
306086,56,Male,Black,5,Misdemeanor,Employed,Bachelors,Divorced,No,No,60.9,3422,56,High,No
306087,50,Male,White,1,Felony_Low,Employed,Bachelors,Widowed,No,No,54.2,5847,8,High,No
306088,59,Male,White,2,Misdemeanor,Unemployed,High_School,Widowed,No,No,31.9,7991,28,Medium,Yes
306089,19,Female,Hispanic,5,Felony_Mid,Self-employed,High_School,Widowed,No,No,18.5,3707,60,Medium,No
306090,18,Male,Hispanic,3,Misdemeanor,Unemployed,Some_College,Married,No,No,32.1,4603,41,Medium,No
306091,46,Female,White,3,Felony_High,Unemployed,Bachelors,Divorced,No,No,50.8,500,27,High,No
306092,28,Male,White,0,Misdemeanor,Employed,High_School,Divorced,No,No,40.8,14726,38,Medium,No
306093,26,Male,White,0,Felony_High,Employed,No_HS,Divorced,No,No,86.8,1128,46,High,No
306094,41,Male,White,8,Felony_Mid,Employed,Graduate,Married,No,No,38.8,500,47,Medium,No
306095,57,Female,White,11,Misdemeanor,Self-employed,High_School,Married,Yes,No,32.5,9399,39,High,No
306096,33,Male,White,3,Felony_Low,Employed,Some_College,Widowed,No,Yes,49.5,8489,26,High,No
306097,56,Male,White,1,Felony_Mid,Employed,Bachelors,Divorced,No,No,49.5,6305,3,High,No
306098,67,Male,White,8,Felony_Mid,Self-employed,Bachelors,Divorced,No,No,57.2,10586,41,High,No
306099,20,Male,White,4,Felony_High,Part-time,Bachelors,Widowed,Yes,No,65.3,9333,58,High,No
306100,30,Male,Hispanic,1,Felony_Low,Unemployed,No_HS,Single,No,No,29.9,500,16,High,No
306101,27,Male,White,12,Felony_Mid,Employed,High_School,Divorced,No,No,48.5,6946,9,High,No
306102,27,Male,White,3,Misdemeanor,Self-employed,Some_College,Single,Yes,No,13.4,4295,43,High,Yes
306103,68,Male,White,10,Misdemeanor,Part-time,High_School,Widowed,Yes,No,57.3,8508,26,High,No
306104,50,Male,White,11,Felony_Low,Unemployed,No_HS,Widowed,Yes,No,48.6,11373,48,High,No
306105,46,Male,White,11,Felony_Low,Employed,Some_College,Married,No,Yes,46.8,2085,29,Medium,No
306106,61,Male,White,4,Felony_Mid,Employed,High_School,Married,Yes,No,10.3,5097,7,High,No
306107,45,Female,Hispanic,12,Felony_Mid,Part-time,Some_College,Divorced,No,Yes,18.7,3627,15,Medium,No
306108,34,Male,White,8,Felony_High,Self-employed,High_School,Single,No,No,67.6,500,58,High,No
306109,51,Male,White,4,Felony_Mid,Part-time,High_School,Married,No,No,55.6,4418,19,High,No
306110,22,Male,White,9,Misdemeanor,Unemployed,Some_College,Divorced,No,No,93.1,5057,48,High,No
306111,48,Male,Black,0,Felony_High,Employed,High_School,Widowed,No,No,84.4,8444,44,High,No
306112,46,Male,Black,2,Misdemeanor,Self-employed,Bachelors,Divorced,No,No,44.1,13730,35,High,No
306113,50,Male,White,2,Felony_Mid,Employed,No_HS,Divorced,No,Yes,43.6,2652,20,Low,No
306114,70,Female,Black,10,Felony_Mid,Part-time,High_School,Widowed,No,Yes,15.1,2077,5,High,No
306115,52,Male,Hispanic,10,Misdemeanor,Unemployed,No_HS,Single,No,No,66.1,500,24,High,No
306116,44,Male,White,2,Felony_Mid,Employed,Bachelors,Widowed,No,Yes,51.2,7330,47,Medium,No
306117,37,Male,Hispanic,0,Misdemeanor,Part-time,High_School,Widowed,No,No,39,500,37,Low,Yes
306118,55,Male,Hispanic,11,Felony_High,Employed,High_School,Widowed,No,No,50,5275,7,High,No
306119,70,Male,White,11,Misdemeanor,Part-time,High_School,Married,No,No,5.4,500,26,High,No
306120,39,Male,Hispanic,10,Felony_Low,Self-employed,No_HS,Married,No,No,47.2,2013,47,High,No
306121,35,Male,White,9,Felony_Low,Employed,High_School,Single,Yes,No,42.5,12371,0,High,No
306122,26,Male,White,11,Felony_High,Part-time,Bachelors,Single,No,No,70.9,6971,8,High,No
306123,61,Male,Black,7,Felony_High,Part-time,Some_College,Divorced,No,Yes,39,11164,52,High,No
306124,47,Male,White,8,Felony_High,Self-employed,No_HS,Divorced,No,Yes,87.1,11156,52,High,No
306125,40,Male,White,2,Felony_Mid,Employed,Graduate,Divorced,Yes,No,56.6,500,46,Medium,Yes
306126,63,Male,Black,1,Felony_Low,Unemployed,Some_College,Single,Yes,No,41.1,8183,22,High,No
306127,37,Male,White,0,Felony_Mid,Unemployed,Some_College,Divorced,Yes,Yes,97.4,920,9,High,No
306128,63,Male,White,11,Misdemeanor,Employed,High_School,Married,No,Yes,17.5,1111,24,Medium,No
306129,63,Male,White,8,Felony_Low,Self-employed,No_HS,Single,No,No,65.3,14614,8,High,No
306130,61,Female,White,6,Felony_High,Employed,High_School,Single,Yes,No,47.1,2358,32,High,Yes
306131,23,Female,Black,9,Felony_Low,Employed,Graduate,Married,No,No,24,500,36,Medium,Yes
306132,28,Male,White,0,Felony_Mid,Unemployed,Some_College,Single,No,No,53.7,2636,34,High,No
306133,23,Male,White,4,Misdemeanor,Unemployed,Bachelors,Widowed,No,No,67.6,1968,19,High,No
306134,33,Male,Asian,8,Felony_Low,Employed,No_HS,Divorced,No,No,5.1,11416,25,High,No
306135,32,Male,White,3,Felony_Mid,Employed,Some_College,Widowed,Yes,No,38.3,4523,8,High,No
306136,60,Male,White,11,Misdemeanor,Part-time,Bachelors,Widowed,No,No,44.8,9176,34,High,No
306137,45,Male,White,3,Felony_Low,Unemployed,No_HS,Married,No,No,45.8,8980,0,Medium,Yes
306138,37,Female,Hispanic,2,Felony_Mid,Employed,High_School,Widowed,Yes,No,28.2,6120,38,Medium,Yes
306139,40,Female,White,0,Felony_Low,Employed,No_HS,Widowed,No,No,3,8732,60,Low,No
306140,38,Male,Hispanic,1,Misdemeanor,Unemployed,Some_College,Single,Yes,Yes,58.7,9233,27,High,No
306141,39,Male,Black,9,Felony_High,Employed,Bachelors,Single,Yes,No,69,4509,15,High,No
306142,20,Male,Hispanic,3,Felony_Mid,Unemployed,Graduate,Single,No,Yes,55.4,3449,17,High,Yes
306143,52,Male,White,12,Felony_High,Employed,Some_College,Widowed,No,No,39.8,2056,42,High,No
306144,22,Female,White,10,Misdemeanor,Unemployed,High_School,Divorced,No,No,84.7,500,52,High,No
306145,59,Male,Black,6,Felony_Mid,Part-time,Some_College,Single,No,No,45.1,682,40,High,No
306146,54,Male,White,3,Felony_Mid,Employed,Graduate,Widowed,Yes,No,67.7,8511,57,Medium,No
306147,65,Male,White,4,Felony_High,Employed,Some_College,Divorced,No,No,54.4,4109,58,High,Yes
306148,34,Male,Black,1,Misdemeanor,Employed,Graduate,Married,No,No,69.4,4429,31,High,No
306149,37,Male,Black,9,Felony_Mid,Part-time,Graduate,Single,Yes,No,47,6876,27,Medium,No
306150,66,Male,Asian,8,Misdemeanor,Employed,Some_College,Divorced,No,No,96.3,9847,16,Medium,Yes
306151,23,Female,Black,0,Felony_Low,Employed,No_HS,Single,No,No,29.6,3887,32,High,No
306152,21,Female,Asian,10,Felony_Mid,Unemployed,High_School,Married,Yes,No,81.5,6454,32,High,Yes
306153,41,Male,White,0,Felony_High,Unemployed,Bachelors,Single,No,No,43.2,11828,37,High,No
306154,25,Female,Black,0,Felony_High,Unemployed,High_School,Widowed,No,No,42.3,500,49,High,No
306155,38,Male,White,10,Felony_Mid,Employed,No_HS,Divorced,No,No,53.3,9584,17,High,No
306156,66,Female,Asian,2,Felony_Low,Employed,Some_College,Divorced,No,No,50.8,3518,51,High,No
306157,24,Male,White,0,Felony_Low,Employed,High_School,Divorced,No,No,71.8,5108,3,High,No
306158,19,Male,White,12,Misdemeanor,Employed,Graduate,Married,No,No,54.6,7514,13,High,No
306159,18,Male,White,7,Misdemeanor,Self-employed,High_School,Single,No,No,68.9,6673,15,Low,No
306160,47,Female,Other,10,Misdemeanor,Employed,No_HS,Married,No,No,58.5,10914,60,Medium,No
306161,65,Male,Hispanic,3,Misdemeanor,Employed,High_School,Single,No,No,23.6,4215,25,Low,Yes
306162,68,Female,White,11,Felony_Mid,Employed,High_School,Single,Yes,No,54.2,7884,44,High,No
306163,46,Male,White,11,Felony_Low,Employed,Some_College,Single,No,No,58.9,14493,11,High,Yes
306164,59,Male,Black,7,Felony_Low,Unemployed,Some_College,Widowed,No,No,60.8,5588,48,High,No
306165,31,Female,Hispanic,2,Felony_Low,Unemployed,High_School,Widowed,Yes,No,38.6,3106,6,Low,Yes
306166,37,Female,Hispanic,9,Felony_Low,Unemployed,Some_College,Single,No,Yes,0,8559,41,High,No
306167,67,Female,White,2,Felony_Low,Employed,High_School,Married,No,Yes,83.7,9324,37,Low,Yes
306168,42,Male,Hispanic,0,Felony_High,Part-time,Some_College,Married,No,No,64.5,4827,54,High,No
306169,33,Male,White,6,Felony_High,Unemployed,High_School,Widowed,No,Yes,69.8,7054,24,High,No
306170,29,Female,Other,1,Felony_Low,Unemployed,No_HS,Widowed,Yes,Yes,76.9,8953,11,Medium,No
306171,31,Male,White,7,Felony_Mid,Employed,Some_College,Divorced,Yes,No,45.5,4019,56,High,No
306172,68,Male,White,6,Felony_Mid,Unemployed,Bachelors,Divorced,Yes,No,17.5,6314,32,High,No
306173,44,Male,Hispanic,2,Misdemeanor,Part-time,High_School,Divorced,No,No,52.9,13228,10,Medium,No
306174,24,Male,White,5,Felony_Mid,Unemployed,High_School,Widowed,Yes,No,45.5,4081,16,High,No
306175,48,Male,White,6,Felony_High,Unemployed,High_School,Widowed,No,No,70.6,5102,57,High,Yes
306176,50,Female,Black,7,Misdemeanor,Employed,Bachelors,Married,Yes,Yes,80.6,500,45,High,No
306177,52,Male,Hispanic,5,Misdemeanor,Part-time,Graduate,Married,No,No,60.6,500,27,Medium,No
306178,44,Male,Other,5,Felony_Low,Self-employed,High_School,Widowed,No,No,67.9,780,52,High,No
306179,33,Male,White,4,Felony_Low,Self-employed,High_School,Single,No,No,45.4,500,1,Low,Yes
306180,53,Male,Black,7,Misdemeanor,Unemployed,High_School,Married,No,No,47.1,7363,30,High,No
